filename,width,height,class,xmin,ymin,xmax,ymax
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Yellow Peppers,351,234,378,283
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Yellow Peppers,388,192,411,222
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Yellow Peppers,437,265,456,298
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Yellow Peppers,425,308,450,332
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Yellow Peppers,388,407,438,454
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,259,361,290,408
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,181,383,205,423
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,208,356,233,383
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,234,325,264,356
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,259,366,290,406
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,298,222,317,248
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,289,176,313,217
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,338,294,359,331
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,328,377,350,411
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,324,422,353,458
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,363,403,387,445
24_jpeg.rf.23dba78bf8deb6b74b8b4f3f42fba777.jpg,640,640,Pepperoni,390,280,414,337
105_jpeg.rf.2449035f868492ce897b57c9e7e65d22.jpg,640,640,pizza,148,43,497,626
105_jpeg.rf.2449035f868492ce897b57c9e7e65d22.jpg,640,640,Pepperoni,241,413,351,535
105_jpeg.rf.2449035f868492ce897b57c9e7e65d22.jpg,640,640,Pepperoni,389,366,464,479
105_jpeg.rf.2449035f868492ce897b57c9e7e65d22.jpg,640,640,Pepperoni,305,221,400,335
105_jpeg.rf.2449035f868492ce897b57c9e7e65d22.jpg,640,640,Pepperoni,205,213,285,314
105_jpeg.rf.2449035f868492ce897b57c9e7e65d22.jpg,640,640,Pepperoni,242,41,321,153
105_jpeg.rf.2449035f868492ce897b57c9e7e65d22.jpg,640,640,Pepperoni,159,381,235,490
132_jpeg.rf.24888d8ca8d1cc3ea9e12131056b2cf2.jpg,640,640,pizza,46,42,602,481
132_jpeg.rf.24888d8ca8d1cc3ea9e12131056b2cf2.jpg,640,640,Green Olives,163,241,220,305
132_jpeg.rf.24888d8ca8d1cc3ea9e12131056b2cf2.jpg,640,640,Green Olives,194,390,265,427
132_jpeg.rf.24888d8ca8d1cc3ea9e12131056b2cf2.jpg,640,640,Green Olives,333,229,381,278
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,pizza,40,37,640,640
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,232,304,309,352
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,124,316,194,363
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,119,246,199,304
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,212,230,276,287
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,317,220,393,280
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,244,183,330,247
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,110,120,223,209
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,245,394,312,434
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,248,354,311,396
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,364,323,429,376
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,409,379,475,420
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,474,380,540,427
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,454,416,524,462
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,388,428,460,484
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,263,434,325,471
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,227,464,291,505
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,313,480,386,533
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,149,375,218,418
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,170,430,226,468
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,391,546,450,583
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,473,535,535,575
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,602,446,640,489
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,580,399,640,442
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,511,414,585,464
110_jpeg.rf.277e9b5334e5cce9e65ccb19812ec581.jpg,640,640,Pepperoni,493,477,564,532
105_jpeg.rf.2767c1f5c0c5f46b876c2759bad17a7a.jpg,640,640,pizza,132,45,455,585
105_jpeg.rf.2767c1f5c0c5f46b876c2759bad17a7a.jpg,640,640,Pepperoni,227,135,321,242
105_jpeg.rf.2767c1f5c0c5f46b876c2759bad17a7a.jpg,640,640,Pepperoni,366,177,429,278
105_jpeg.rf.2767c1f5c0c5f46b876c2759bad17a7a.jpg,640,640,Pepperoni,298,315,379,415
105_jpeg.rf.2767c1f5c0c5f46b876c2759bad17a7a.jpg,640,640,Pepperoni,206,341,274,430
105_jpeg.rf.2767c1f5c0c5f46b876c2759bad17a7a.jpg,640,640,Pepperoni,251,487,318,586
105_jpeg.rf.2767c1f5c0c5f46b876c2759bad17a7a.jpg,640,640,Pepperoni,153,182,217,278
43_jpeg.rf.26a96ae5b03641cd8d197f9eccb948dd.jpg,640,640,pizza,7,80,610,570
43_jpeg.rf.26a96ae5b03641cd8d197f9eccb948dd.jpg,640,640,Tomato,386,211,463,272
43_jpeg.rf.26a96ae5b03641cd8d197f9eccb948dd.jpg,640,640,Tomato,144,222,217,283
43_jpeg.rf.26a96ae5b03641cd8d197f9eccb948dd.jpg,640,640,Tomato,82,314,146,361
43_jpeg.rf.26a96ae5b03641cd8d197f9eccb948dd.jpg,640,640,Tomato,423,337,489,394
43_jpeg.rf.26a96ae5b03641cd8d197f9eccb948dd.jpg,640,640,Tomato,320,146,371,198
12_jpeg.rf.27ff3c9901b183136b8e48086199b7e4.jpg,640,640,pizza,279,307,546,640
12_jpeg.rf.27ff3c9901b183136b8e48086199b7e4.jpg,640,640,pizza,47,344,327,640
12_jpeg.rf.27ff3c9901b183136b8e48086199b7e4.jpg,640,640,pizza,357,0,640,602
69_jpeg.rf.2547e01a34be3ef29d1557476bd96076.jpg,640,640,pizza,0,140,640,628
112_jpeg.rf.29a59fe9abbaecf302652ca4c266c61b.jpg,640,640,pizza,7,4,638,637
22_jpeg.rf.2b1e9386fccb30106a964eb35228ce4c.jpg,640,640,pizza,148,192,520,536
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,pizza,41,8,411,628
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,155,69,210,149
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,189,157,232,235
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,326,150,381,238
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,275,80,329,166
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,283,406,330,488
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,244,476,294,571
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,157,412,205,487
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,166,518,210,611
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,128,513,168,590
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,73,433,121,526
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,107,339,153,434
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,53,310,101,395
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,106,236,159,321
10_jpeg.rf.2b888c18269b7461556b7cbc94341dad.jpg,640,640,Pepperoni,64,210,105,295
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,pizza,0,0,640,640
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Yellow Peppers,494,273,556,329
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Yellow Peppers,333,403,396,460
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Yellow Peppers,325,547,384,608
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Yellow Peppers,206,434,263,484
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Yellow Peppers,67,275,120,321
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Yellow Peppers,378,164,430,210
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Black Olives,390,69,456,137
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Black Olives,414,295,482,345
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Black Olives,474,387,548,443
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Black Olives,379,451,444,512
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Black Olives,137,417,195,465
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Black Olives,16,291,70,356
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Black Olives,106,98,161,152
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Black Olives,219,195,285,250
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Tomato,370,100,477,197
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Tomato,187,70,295,167
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Tomato,26,201,135,310
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Tomato,197,368,304,460
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Tomato,68,401,146,496
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Tomato,393,456,490,561
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Tomato,488,288,591,383
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Mushroom,448,148,528,208
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Mushroom,357,191,446,259
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Mushroom,107,246,170,305
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Mushroom,45,313,107,380
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Mushroom,188,452,257,519
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Mushroom,329,463,408,537
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Mushroom,364,281,445,370
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Pepperoni,181,481,283,583
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Pepperoni,121,431,211,520
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Pepperoni,128,257,227,354
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Pepperoni,160,114,252,206
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Pepperoni,317,105,403,203
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Pepperoni,419,306,504,403
133_jpeg.rf.29597dd12ad75f3570d32b6a6fbe0cd0.jpg,640,640,Pepperoni,302,414,401,501
132_jpeg.rf.2902c26aa880e9b96eb5d20f7c66c427.jpg,640,640,pizza,13,135,640,640
132_jpeg.rf.2902c26aa880e9b96eb5d20f7c66c427.jpg,640,640,Green Olives,158,363,226,439
132_jpeg.rf.2902c26aa880e9b96eb5d20f7c66c427.jpg,640,640,Green Olives,180,226,261,274
132_jpeg.rf.2902c26aa880e9b96eb5d20f7c66c427.jpg,640,640,Green Olives,347,378,403,436
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,pizza,0,0,640,640
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Ham,397,303,531,464
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Ham,396,0,510,96
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Ham,67,135,199,294
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Ham,224,14,342,166
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Ham,0,227,78,368
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Ham,160,494,291,640
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Mushroom,242,278,336,375
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Mushroom,15,425,68,528
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Mushroom,157,476,240,543
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Mushroom,165,275,236,350
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Mushroom,329,175,395,272
67_jpeg.rf.2a1ad7138f122e4ef936f741b6183835.jpg,640,640,Mushroom,367,22,432,102
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,pizza,84,49,586,619
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,342,406,415,503
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,242,437,314,512
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,141,409,211,496
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,113,321,176,389
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,126,234,198,298
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,181,157,247,220
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,323,75,375,126
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,372,136,419,186
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,475,117,538,183
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,499,244,564,324
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,454,364,520,448
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,301,310,362,386
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,373,268,435,349
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Pepperoni,305,210,364,289
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,199,407,256,482
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,89,396,143,460
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,156,277,207,345
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,210,209,270,279
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,269,100,328,168
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,408,85,447,137
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,371,219,414,268
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,151,442,183,489
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,183,383,224,426
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,320,349,362,416
63_jpeg.rf.2e814200ae5141cf764cef8d02ef4442.jpg,640,640,Mushroom,390,177,435,227
5_jpeg.rf.2746dd8228ec6ad54c271fdeeb9b5cda.jpg,640,640,pizza,6,26,621,610
5_jpeg.rf.2746dd8228ec6ad54c271fdeeb9b5cda.jpg,640,640,pizza,222,31,443,270
5_jpeg.rf.2746dd8228ec6ad54c271fdeeb9b5cda.jpg,640,640,pizza,14,109,311,324
5_jpeg.rf.2746dd8228ec6ad54c271fdeeb9b5cda.jpg,640,640,pizza,0,301,293,490
5_jpeg.rf.2746dd8228ec6ad54c271fdeeb9b5cda.jpg,640,640,pizza,362,85,625,309
5_jpeg.rf.2746dd8228ec6ad54c271fdeeb9b5cda.jpg,640,640,pizza,324,244,640,420
5_jpeg.rf.2746dd8228ec6ad54c271fdeeb9b5cda.jpg,640,640,pizza,341,371,633,594
5_jpeg.rf.2746dd8228ec6ad54c271fdeeb9b5cda.jpg,640,640,pizza,259,346,474,618
5_jpeg.rf.2746dd8228ec6ad54c271fdeeb9b5cda.jpg,640,640,pizza,46,355,277,634
37_jpeg.rf.2a7222c06bd4d0889292d9a73cacec42.jpg,640,640,pizza,7,11,458,626
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,pizza,0,0,640,640
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Mushroom,314,287,430,389
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Mushroom,141,81,248,183
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Mushroom,52,239,149,316
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Mushroom,312,3,423,103
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Mushroom,516,243,640,347
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Pepperoni,519,117,640,252
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Pepperoni,398,168,518,282
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Pepperoni,397,15,517,123
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Pepperoni,62,71,193,211
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Pepperoni,177,452,305,574
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Pepperoni,355,461,494,614
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Pepperoni,497,324,621,466
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Pepperoni,55,350,184,469
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Yellow Peppers,188,224,320,287
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Yellow Peppers,61,185,156,248
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Yellow Peppers,144,22,235,102
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Yellow Peppers,332,84,480,169
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Yellow Peppers,100,344,196,442
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Yellow Peppers,434,303,531,376
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Yellow Peppers,256,177,321,241
19_jpeg.rf.2ef30eeaf74a51972939b4f40016e06a.jpg,640,640,Yellow Peppers,175,154,236,202
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,pizza,532,197,640,519
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,pizza,0,220,203,564
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,pizza,161,14,561,455
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Pepperoni,418,144,465,202
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Pepperoni,339,109,391,184
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Pepperoni,275,176,324,259
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Pepperoni,206,279,250,338
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Pepperoni,218,344,260,407
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Pepperoni,450,335,504,411
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Pepperoni,416,288,458,349
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Pepperoni,183,217,234,273
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Pepperoni,323,297,363,363
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Mushroom,387,140,424,218
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Mushroom,246,213,291,264
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Mushroom,285,365,315,407
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Yellow Peppers,295,107,350,169
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Yellow Peppers,306,266,377,328
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Yellow Peppers,381,263,465,293
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Yellow Peppers,274,248,319,350
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Yellow Peppers,207,249,275,307
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Yellow Peppers,340,198,369,258
79_jpeg.rf.32bd6d1a5cb8968e9dc6965b01cfee33.jpg,640,640,Yellow Peppers,466,254,508,289
37_jpeg.rf.2f2dfa8801364ae67f185b4350ca3858.jpg,640,640,pizza,92,0,640,640
119_jpeg.rf.2f4e83674ee3e4fcf465a5982ae62fe3.jpg,640,640,pizza,0,0,640,640
119_jpeg.rf.2f4e83674ee3e4fcf465a5982ae62fe3.jpg,640,640,Pepperoni,144,44,386,152
119_jpeg.rf.2f4e83674ee3e4fcf465a5982ae62fe3.jpg,640,640,Pepperoni,12,58,94,199
119_jpeg.rf.2f4e83674ee3e4fcf465a5982ae62fe3.jpg,640,640,Pepperoni,383,161,569,310
119_jpeg.rf.2f4e83674ee3e4fcf465a5982ae62fe3.jpg,640,640,Pepperoni,237,328,435,468
119_jpeg.rf.2f4e83674ee3e4fcf465a5982ae62fe3.jpg,640,640,Pepperoni,32,244,255,390
119_jpeg.rf.2f4e83674ee3e4fcf465a5982ae62fe3.jpg,640,640,Pepperoni,48,410,210,548
103_jpeg.rf.33dec34fe42a286fdc5b3f5feb17c536.jpg,640,640,pizza,0,61,579,633
103_jpeg.rf.33dec34fe42a286fdc5b3f5feb17c536.jpg,640,640,Ham,168,258,274,442
103_jpeg.rf.33dec34fe42a286fdc5b3f5feb17c536.jpg,640,640,Ham,185,134,321,247
103_jpeg.rf.33dec34fe42a286fdc5b3f5feb17c536.jpg,640,640,Yellow Peppers,66,330,132,407
103_jpeg.rf.33dec34fe42a286fdc5b3f5feb17c536.jpg,640,640,Yellow Peppers,402,275,440,360
103_jpeg.rf.33dec34fe42a286fdc5b3f5feb17c536.jpg,640,640,Yellow Peppers,553,128,588,204
103_jpeg.rf.33dec34fe42a286fdc5b3f5feb17c536.jpg,640,640,Onion,354,338,415,438
103_jpeg.rf.33dec34fe42a286fdc5b3f5feb17c536.jpg,640,640,Onion,354,151,424,252
34_jpeg.rf.33f34e62a00db92c5f4b10474f788f7e.jpg,640,640,pizza,58,27,627,502
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,pizza,0,0,640,640
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Pepperoni,68,375,208,502
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Pepperoni,88,149,233,275
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Pepperoni,265,149,403,271
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Pepperoni,451,156,587,264
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Pepperoni,360,360,492,490
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Pepperoni,512,447,612,553
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Pepperoni,535,275,640,385
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Pepperoni,182,498,308,611
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Onion,229,348,324,426
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Onion,370,261,451,347
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Onion,366,473,436,536
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Onion,346,550,464,640
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Yellow Peppers,193,438,318,518
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Yellow Peppers,169,329,263,458
118_png.rf.30f0379f48b7cbd273758b21ba975d90.jpg,640,640,Yellow Peppers,196,226,295,291
